date,temperature_celsius,precipitation_mm,snowfall_cm,weather_condition,is_raining,is_snowing
2022-08-28,25.3,1.1,0.0,rain,1,0
2022-08-29,25.1,0.8,0.0,rain,1,0
2022-08-30,26.4,0.0,0.0,clear,0,0
2022-08-31,25.8,1.1,0.0,rain,1,0
2022-09-01,23.1,10.6,0.0,rain,1,0
2022-09-02,23.6,0.0,0.0,clear,0,0
2022-09-03,23.1,0.9,0.0,rain,1,0
2022-09-04,23.0,2.5,0.0,rain,1,0
2022-09-05,24.6,0.0,0.0,clear,0,0
2022-09-06,25.5,0.0,0.0,clear,0,0
2022-09-07,25.8,0.7,0.0,rain,1,0
2022-09-08,25.0,19.9,0.0,rain,1,0
2022-09-09,25.6,2.1,0.0,rain,1,0
2022-09-10,24.5,0.1,0.0,rain,1,0
2022-09-11,23.6,0.0,0.0,clear,0,0
2022-09-12,23.1,0.0,0.0,clear,0,0
2022-09-13,23.2,0.0,0.0,clear,0,0
2022-09-14,24.0,0.0,0.0,clear,0,0
2022-09-15,24.2,28.3,0.0,rain,1,0
2022-09-16,24.9,29.9,0.0,rain,1,0
2022-09-17,22.3,0.3,0.0,rain,1,0
2022-09-18,17.9,0.0,0.0,clear,0,0
2022-09-19,19.2,1.3,0.0,rain,1,0
2022-09-20,20.5,0.5,0.0,rain,1,0
2022-09-21,19.2,0.0,0.0,clear,0,0
2022-09-22,17.8,0.7,0.0,rain,1,0
2022-09-23,17.2,0.0,0.0,clear,0,0
2022-09-24,18.7,0.0,0.0,clear,0,0
2022-09-25,19.2,21.4,0.0,rain,1,0
2022-09-26,18.2,5.1,0.0,rain,1,0
2022-09-27,19.8,0.7,0.0,rain,1,0
2022-09-28,19.5,1.9,0.0,rain,1,0
2022-09-29,20.4,57.9,0.0,rain,1,0
2022-09-30,19.0,55.9,0.0,rain,1,0
2022-10-01,18.6,7.5,0.0,rain,1,0
2022-10-02,18.2,0.0,0.0,clear,0,0
2022-10-03,20.0,0.0,0.0,clear,0,0
2022-10-04,19.7,0.0,0.0,clear,0,0
2022-10-05,19.5,0.0,0.0,clear,0,0
2022-10-06,19.4,0.0,0.0,clear,0,0
2022-10-07,19.2,0.0,0.0,clear,0,0
2022-10-08,19.3,0.0,0.0,clear,0,0
2022-10-09,18.9,0.0,0.0,clear,0,0
2022-10-10,18.5,3.0,0.0,rain,1,0
2022-10-11,18.8,0.3,0.0,rain,1,0
2022-10-12,18.4,0.4,0.0,rain,1,0
2022-10-13,17.7,5.9,0.0,rain,1,0
2022-10-14,17.4,0.0,0.0,clear,0,0
2022-10-15,17.0,0.0,0.0,clear,0,0
2022-10-16,18.0,0.0,0.0,clear,0,0
2022-10-17,18.7,0.0,0.0,clear,0,0
2022-10-18,18.5,0.0,0.0,clear,0,0
2022-10-19,18.9,0.0,0.0,clear,0,0
2022-10-20,18.4,0.0,0.0,clear,0,0
2022-10-21,17.6,0.0,0.0,clear,0,0
2022-10-22,20.5,0.0,0.0,clear,0,0
2022-10-23,20.5,0.0,0.0,clear,0,0
2022-10-24,18.5,0.0,0.0,clear,0,0
2022-10-25,19.0,0.0,0.0,clear,0,0
2022-10-26,17.8,0.0,0.0,clear,0,0
2022-10-27,18.1,0.0,0.0,clear,0,0
2022-10-28,18.5,0.0,0.0,clear,0,0
2022-10-29,18.1,0.0,0.0,clear,0,0
2022-10-30,16.7,0.0,0.0,clear,0,0
2022-10-31,16.6,0.0,0.0,clear,0,0
2022-11-01,16.5,0.0,0.0,clear,0,0
2022-11-02,15.8,0.0,0.0,clear,0,0
2022-11-03,16.0,0.4,0.0,rain,1,0
2022-11-04,17.9,18.3,0.0,rain,1,0
2022-11-05,13.6,0.6,0.0,rain,1,0
2022-11-06,15.0,0.0,0.0,clear,0,0
2022-11-07,12.5,0.0,0.0,clear,0,0
2022-11-08,12.6,0.0,0.0,clear,0,0
2022-11-09,12.9,0.0,0.0,clear,0,0
2022-11-10,15.0,0.2,0.0,rain,1,0
2022-11-11,14.8,0.0,0.0,clear,0,0
2022-11-12,12.0,0.0,0.0,clear,0,0
2022-11-13,12.2,1.8,0.0,rain,1,0
2022-11-14,12.2,16.8,0.0,rain,1,0
2022-11-15,11.9,5.9,0.0,rain,1,0
2022-11-16,16.1,31.4,0.0,rain,1,0
2022-11-17,15.0,1.9,0.0,rain,1,0
2022-11-18,16.2,23.8,0.0,rain,1,0
2022-11-19,14.3,17.8,0.0,rain,1,0
2022-11-20,11.9,0.8,0.0,rain,1,0
2022-11-21,10.8,0.3,0.0,rain,1,0
2022-11-22,13.0,43.8,0.0,rain,1,0
2022-11-23,9.7,0.0,0.0,clear,0,0
2022-11-24,12.0,0.0,0.0,clear,0,0
2022-11-25,10.0,11.8,0.0,rain,1,0
2022-11-26,12.1,19.4,0.0,rain,1,0
2022-11-27,11.1,0.0,0.0,clear,0,0
2022-11-28,8.3,0.0,0.0,clear,0,0
2022-11-29,9.8,0.2,0.0,rain,1,0
2022-11-30,9.4,0.0,0.0,clear,0,0
2022-12-01,7.8,0.0,0.0,clear,0,0
2022-12-02,8.4,7.4,0.0,rain,1,0
2022-12-03,11.3,25.3,0.0,rain,1,0
2022-12-04,12.3,13.6,0.0,rain,1,0
2022-12-05,13.1,1.0,0.0,rain,1,0
2022-12-06,12.7,0.5,0.0,rain,1,0
2022-12-07,11.1,1.0,0.0,rain,1,0
2022-12-08,12.2,0.1,0.0,rain,1,0
2022-12-09,15.7,17.1,0.0,rain,1,0
2022-12-10,14.8,36.1,0.0,rain,1,0
2022-12-11,10.9,1.3,0.0,rain,1,0
2022-12-12,6.8,0.0,0.0,clear,0,0
2022-12-13,8.2,11.7,0.0,rain,1,0
2022-12-14,9.6,26.8,0.0,rain,1,0
2022-12-15,10.7,22.3,0.0,rain,1,0
2022-12-16,14.7,17.8,0.0,rain,1,0
2022-12-17,12.6,1.1,0.0,rain,1,0
2022-12-18,10.7,0.0,0.0,clear,0,0
2022-12-19,8.3,0.0,0.0,clear,0,0
2022-12-20,7.4,0.0,0.0,clear,0,0
2022-12-21,7.5,0.3,0.0,rain,1,0
2022-12-22,10.9,0.0,0.0,clear,0,0
2022-12-23,10.5,0.0,0.0,clear,0,0
2022-12-24,11.8,0.0,0.0,clear,0,0
2022-12-25,10.6,0.0,0.0,clear,0,0
2022-12-26,11.0,0.0,0.0,clear,0,0
2022-12-27,11.2,0.0,0.0,clear,0,0
2022-12-28,11.4,0.0,0.0,clear,0,0
2022-12-29,11.4,1.0,0.0,rain,1,0
2022-12-30,13.1,0.3,0.0,rain,1,0
2022-12-31,13.0,0.0,0.0,clear,0,0
2023-01-01,10.5,0.0,0.0,clear,0,0
2023-01-02,10.2,0.2,0.0,rain,1,0
2023-01-03,11.2,0.0,0.0,clear,0,0
2023-01-04,9.9,0.0,0.0,clear,0,0
2023-01-05,8.4,0.0,0.0,clear,0,0
2023-01-06,10.7,0.1,0.0,rain,1,0
2023-01-07,9.9,0.0,0.0,clear,0,0
2023-01-08,10.6,0.7,0.0,rain,1,0
2023-01-09,13.2,36.7,0.0,rain,1,0
2023-01-10,8.8,0.6,0.0,rain,1,0
2023-01-11,6.6,0.0,0.0,clear,0,0
2023-01-12,8.2,0.5,0.0,rain,1,0
2023-01-13,7.6,0.0,0.0,clear,0,0
2023-01-14,8.8,0.0,0.0,clear,0,0
2023-01-15,8.6,0.9,0.0,rain,1,0
2023-01-16,12.0,5.7,0.0,rain,1,0
2023-01-17,12.8,17.1,0.0,rain,1,0
2023-01-18,10.3,20.2,0.0,rain,1,0
2023-01-19,6.5,1.9,0.0,rain,1,0
2023-01-20,4.2,5.1,0.0,rain,1,0
2023-01-21,5.3,1.6,0.0,rain,1,0
2023-01-22,3.9,3.0,0.0,rain,1,0
2023-01-23,3.9,1.0,0.0,rain,1,0
2023-01-24,4.9,0.4,0.0,rain,1,0
2023-01-25,6.2,0.0,0.0,clear,0,0
2023-01-26,7.9,0.0,0.0,clear,0,0
2023-01-27,6.1,3.9,0.0,rain,1,0
2023-01-28,5.5,4.6,0.0,rain,1,0
2023-01-29,5.2,0.0,0.0,clear,0,0
2023-01-30,3.6,0.0,0.0,clear,0,0
2023-01-31,6.2,0.0,0.0,clear,0,0
2023-02-01,5.8,0.0,0.0,clear,0,0
2023-02-02,7.5,0.0,0.0,clear,0,0
2023-02-03,7.1,0.0,0.0,clear,0,0
2023-02-04,8.1,0.0,0.0,clear,0,0
2023-02-05,6.2,0.0,0.0,clear,0,0
2023-02-06,3.7,0.0,0.0,clear,0,0
2023-02-07,3.8,0.0,0.0,clear,0,0
2023-02-08,3.0,0.0,0.0,clear,0,0
2023-02-09,4.0,0.0,0.0,clear,0,0
2023-02-10,4.4,0.0,0.0,clear,0,0
2023-02-11,4.9,0.0,0.0,clear,0,0
2023-02-12,5.6,0.0,0.0,clear,0,0
2023-02-13,6.9,0.0,0.0,clear,0,0
2023-02-14,7.4,0.0,0.0,clear,0,0
2023-02-15,7.6,0.0,0.0,clear,0,0
2023-02-16,6.9,0.0,0.0,clear,0,0
2023-02-17,8.3,0.0,0.0,clear,0,0
2023-02-18,8.5,0.0,0.0,clear,0,0
2023-02-19,10.8,0.5,0.0,rain,1,0
2023-02-20,10.1,0.0,0.0,clear,0,0
2023-02-21,10.5,0.0,0.0,clear,0,0
2023-02-22,11.4,0.0,0.0,clear,0,0
2023-02-23,10.2,0.0,0.0,clear,0,0
2023-02-24,10.4,1.1,0.0,rain,1,0
2023-02-25,12.6,0.8,0.0,rain,1,0
2023-02-26,11.9,18.7,0.0,rain,1,0
2023-02-27,9.2,13.6,0.0,rain,1,0
2023-02-28,9.5,7.1,0.0,rain,1,0
2023-03-01,9.1,14.8,0.0,rain,1,0
2023-03-02,9.2,0.9,0.0,rain,1,0
2023-03-03,9.4,3.1,0.0,rain,1,0
2023-03-04,9.5,0.1,0.0,rain,1,0
2023-03-05,8.6,0.0,0.0,clear,0,0
2023-03-06,10.7,2.5,0.0,rain,1,0
2023-03-07,11.0,0.2,0.0,rain,1,0
2023-03-08,13.6,2.5,0.0,rain,1,0
2023-03-09,14.4,0.3,0.0,rain,1,0
2023-03-10,13.8,1.5,0.0,rain,1,0
2023-03-11,12.3,0.0,0.0,clear,0,0
2023-03-12,15.1,0.3,0.0,rain,1,0
2023-03-13,13.0,0.0,0.0,clear,0,0
2023-03-14,12.8,7.2,0.0,rain,1,0
2023-03-15,11.8,0.4,0.0,rain,1,0
2023-03-16,9.9,0.0,0.0,clear,0,0
2023-03-17,8.8,0.0,0.0,clear,0,0
2023-03-18,10.4,0.0,0.0,clear,0,0
2023-03-19,11.9,1.0,0.0,rain,1,0
2023-03-20,11.7,21.3,0.0,rain,1,0
2023-03-21,12.5,0.0,0.0,clear,0,0
2023-03-22,12.7,0.0,0.0,clear,0,0
2023-03-23,13.5,0.0,0.0,clear,0,0
2023-03-24,12.8,0.0,0.0,clear,0,0
2023-03-25,13.6,0.0,0.0,clear,0,0
2023-03-26,13.1,4.2,0.0,rain,1,0
2023-03-27,12.6,13.7,0.0,rain,1,0
2023-03-28,10.9,0.0,0.0,clear,0,0
2023-03-29,9.9,0.0,0.0,clear,0,0
2023-03-30,12.2,0.0,0.0,clear,0,0
2023-03-31,14.2,0.0,0.0,clear,0,0
2023-04-01,14.9,0.2,0.0,rain,1,0
2023-04-02,11.6,4.0,0.0,rain,1,0
2023-04-03,13.7,0.0,0.0,clear,0,0
2023-04-04,11.0,1.7,0.0,rain,1,0
2023-04-05,9.0,2.7,0.0,rain,1,0
2023-04-06,9.1,0.0,0.0,clear,0,0
2023-04-07,9.8,0.0,0.0,clear,0,0
2023-04-08,10.4,15.8,0.0,rain,1,0
2023-04-09,10.8,1.9,0.0,rain,1,0
2023-04-10,11.4,0.1,0.0,rain,1,0
2023-04-11,10.7,0.0,0.0,clear,0,0
2023-04-12,14.0,0.0,0.0,clear,0,0
2023-04-13,12.8,2.5,0.0,rain,1,0
2023-04-14,10.2,4.1,0.0,rain,1,0
2023-04-15,10.2,19.0,0.0,rain,1,0
2023-04-16,12.4,1.1,0.0,rain,1,0
2023-04-17,13.9,1.9,0.0,rain,1,0
2023-04-18,12.9,9.7,0.0,rain,1,0
2023-04-19,13.2,0.7,0.0,rain,1,0
2023-04-20,13.4,1.0,0.0,rain,1,0
2023-04-21,15.3,0.0,0.0,clear,0,0
2023-04-22,15.7,0.0,0.0,clear,0,0
2023-04-23,15.8,0.0,0.0,clear,0,0
2023-04-24,16.2,2.1,0.0,rain,1,0
2023-04-25,15.9,0.2,0.0,rain,1,0
2023-04-26,15.1,0.0,0.0,clear,0,0
2023-04-27,15.1,0.0,0.0,clear,0,0
2023-04-28,15.1,0.0,0.0,clear,0,0
2023-04-29,15.6,0.0,0.0,clear,0,0
2023-04-30,16.5,13.7,0.0,rain,1,0
2023-05-01,16.5,18.9,0.0,rain,1,0
2023-05-02,16.5,6.7,0.0,rain,1,0
2023-05-03,16.9,4.6,0.0,rain,1,0
2023-05-04,17.1,0.0,0.0,clear,0,0
2023-05-05,17.7,0.0,0.0,clear,0,0
2023-05-06,18.4,0.0,0.0,clear,0,0
2023-05-07,18.4,0.0,0.0,clear,0,0
2023-05-08,16.1,7.2,0.0,rain,1,0
2023-05-09,19.2,0.9,0.0,rain,1,0
2023-05-10,16.9,10.8,0.0,rain,1,0
2023-05-11,17.2,1.6,0.0,rain,1,0
2023-05-12,16.6,2.6,0.0,rain,1,0
2023-05-13,13.8,12.6,0.0,rain,1,0
2023-05-14,16.1,1.2,0.0,rain,1,0
2023-05-15,15.8,1.2,0.0,rain,1,0
2023-05-16,15.2,13.6,0.0,rain,1,0
2023-05-17,15.9,4.6,0.0,rain,1,0
2023-05-18,16.5,5.6,0.0,rain,1,0
2023-05-19,17.3,4.8,0.0,rain,1,0
2023-05-20,17.7,3.0,0.0,rain,1,0
2023-05-21,17.9,1.5,0.0,rain,1,0
2023-05-22,18.7,3.2,0.0,rain,1,0
2023-05-23,19.1,2.7,0.0,rain,1,0
2023-05-24,19.5,0.9,0.0,rain,1,0
2023-05-25,19.5,1.9,0.0,rain,1,0
2023-05-26,21.4,0.2,0.0,rain,1,0
2023-05-27,21.9,0.2,0.0,rain,1,0
2023-05-28,21.0,0.1,0.0,rain,1,0
2023-05-29,19.8,2.8,0.0,rain,1,0
2023-05-30,19.3,7.0,0.0,rain,1,0
2023-05-31,19.9,5.7,0.0,rain,1,0
2023-06-01,20.1,4.9,0.0,rain,1,0
2023-06-02,21.0,3.1,0.0,rain,1,0
2023-06-03,21.2,3.3,0.0,rain,1,0
2023-06-04,20.0,1.1,0.0,rain,1,0
2023-06-05,20.3,10.8,0.0,rain,1,0
2023-06-06,20.6,6.0,0.0,rain,1,0
2023-06-07,21.1,0.2,0.0,rain,1,0
2023-06-08,21.5,0.8,0.0,rain,1,0
2023-06-09,21.8,0.0,0.0,clear,0,0
2023-06-10,22.9,4.6,0.0,rain,1,0
2023-06-11,22.5,3.7,0.0,rain,1,0
2023-06-12,22.3,4.2,0.0,rain,1,0
2023-06-13,20.4,13.1,0.0,rain,1,0
2023-06-14,19.4,8.4,0.0,rain,1,0
2023-06-15,21.5,5.9,0.0,rain,1,0
2023-06-16,22.9,0.0,0.0,clear,0,0
2023-06-17,22.7,0.0,0.0,clear,0,0
2023-06-18,23.1,0.0,0.0,clear,0,0
2023-06-19,23.8,0.0,0.0,clear,0,0
2023-06-20,24.0,0.0,0.0,clear,0,0
2023-06-21,25.4,0.0,0.0,clear,0,0
2023-06-22,26.3,0.0,0.0,clear,0,0
2023-06-23,25.3,0.0,0.0,clear,0,0
2023-06-24,25.2,0.0,0.0,clear,0,0
2023-06-25,25.6,0.0,0.0,clear,0,0
2023-06-26,25.6,0.0,0.0,clear,0,0
2023-06-27,25.6,0.0,0.0,clear,0,0
2023-06-28,24.9,0.0,0.0,clear,0,0
2023-06-29,25.7,2.2,0.0,rain,1,0
2023-06-30,24.7,2.0,0.0,rain,1,0
2023-07-01,21.7,3.9,0.0,rain,1,0
2023-07-02,23.4,0.0,0.0,clear,0,0
2023-07-03,24.1,0.0,0.0,clear,0,0
2023-07-04,24.5,0.6,0.0,rain,1,0
2023-07-05,25.4,0.0,0.0,clear,0,0
2023-07-06,25.4,0.0,0.0,clear,0,0
2023-07-07,26.3,0.0,0.0,clear,0,0
2023-07-08,27.7,0.0,0.0,clear,0,0
2023-07-09,29.0,0.0,0.0,clear,0,0
2023-07-10,29.3,0.0,0.0,clear,0,0
2023-07-11,29.1,0.0,0.0,clear,0,0
2023-07-12,28.7,0.0,0.0,clear,0,0
2023-07-13,29.3,0.0,0.0,clear,0,0
2023-07-14,27.7,0.0,0.0,clear,0,0
2023-07-15,27.8,0.0,0.0,clear,0,0
2023-07-16,28.6,0.0,0.0,clear,0,0
2023-07-17,29.5,0.0,0.0,clear,0,0
2023-07-18,30.4,0.0,0.0,clear,0,0
2023-07-19,29.8,0.0,0.0,clear,0,0
2023-07-20,29.2,0.0,0.0,clear,0,0
2023-07-21,29.9,0.2,0.0,rain,1,0
2023-07-22,29.8,0.0,0.0,clear,0,0
2023-07-23,29.1,0.0,0.0,clear,0,0
2023-07-24,31.2,0.0,0.0,clear,0,0
2023-07-25,30.0,0.0,0.0,clear,0,0
2023-07-26,26.3,0.8,0.0,rain,1,0
2023-07-27,25.5,0.0,0.0,clear,0,0
2023-07-28,25.1,0.0,0.0,clear,0,0
2023-07-29,25.8,0.0,0.0,clear,0,0
2023-07-30,26.6,0.0,0.0,clear,0,0
2023-07-31,27.5,0.0,0.0,clear,0,0
2023-08-01,26.5,0.0,0.0,clear,0,0
2023-08-02,26.8,0.0,0.0,clear,0,0
2023-08-03,27.0,0.0,0.0,clear,0,0
2023-08-04,25.5,5.4,0.0,rain,1,0
2023-08-05,20.6,3.9,0.0,rain,1,0
2023-08-06,22.8,0.0,0.0,clear,0,0
2023-08-07,23.3,0.0,0.0,clear,0,0
2023-08-08,23.1,0.0,0.0,clear,0,0
2023-08-09,22.6,0.0,0.0,clear,0,0
2023-08-10,23.7,0.0,0.0,clear,0,0
2023-08-11,25.2,0.0,0.0,clear,0,0
2023-08-12,25.6,0.0,0.0,clear,0,0
2023-08-13,25.5,0.0,0.0,clear,0,0
2023-08-14,25.8,0.0,0.0,clear,0,0
2023-08-15,25.3,0.0,0.0,clear,0,0
2023-08-16,26.6,0.0,0.0,clear,0,0
2023-08-17,27.3,0.0,0.0,clear,0,0
2023-08-18,27.5,0.0,0.0,clear,0,0
2023-08-19,29.2,0.0,0.0,clear,0,0
2023-08-20,29.6,0.0,0.0,clear,0,0
2023-08-21,30.0,0.0,0.0,clear,0,0
2023-08-22,30.1,0.0,0.0,clear,0,0
2023-08-23,29.6,0.0,0.0,clear,0,0
2023-08-24,29.9,0.0,0.0,clear,0,0
2023-08-25,29.1,0.0,0.0,clear,0,0
2023-08-26,28.1,0.0,0.0,clear,0,0
2023-08-27,27.9,0.0,0.0,clear,0,0
2023-08-28,25.0,10.8,0.0,rain,1,0
2023-08-29,20.2,12.9,0.0,rain,1,0
2023-08-30,20.4,2.7,0.0,rain,1,0
2023-08-31,21.2,1.1,0.0,rain,1,0
2023-09-01,21.9,0.0,0.0,clear,0,0
2023-09-02,23.3,0.0,0.0,clear,0,0
2023-09-03,24.6,0.0,0.0,clear,0,0
2023-09-04,25.0,0.0,0.0,clear,0,0
2023-09-05,24.2,0.0,0.0,clear,0,0
2023-09-06,24.1,0.0,0.0,clear,0,0
2023-09-07,25.1,0.0,0.0,clear,0,0
2023-09-08,24.8,0.0,0.0,clear,0,0
2023-09-09,25.1,0.0,0.0,clear,0,0
2023-09-10,24.8,0.0,0.0,clear,0,0
2023-09-11,24.1,0.0,0.0,clear,0,0
2023-09-12,22.8,0.0,0.0,clear,0,0
2023-09-13,23.0,0.0,0.0,clear,0,0
2023-09-14,23.9,3.9,0.0,rain,1,0
2023-09-15,23.8,2.4,0.0,rain,1,0
2023-09-16,22.9,0.1,0.0,rain,1,0
2023-09-17,24.4,0.0,0.0,clear,0,0
2023-09-18,24.6,0.0,0.0,clear,0,0
2023-09-19,24.4,0.0,0.0,clear,0,0
2023-09-20,23.2,2.8,0.0,rain,1,0
2023-09-21,23.9,9.2,0.0,rain,1,0
2023-09-22,24.7,2.7,0.0,rain,1,0
2023-09-23,21.3,20.3,0.0,rain,1,0
2023-09-24,18.9,0.0,0.0,clear,0,0
2023-09-25,19.7,0.0,0.0,clear,0,0
2023-09-26,22.2,0.0,0.0,clear,0,0
2023-09-27,22.2,0.0,0.0,clear,0,0
2023-09-28,21.3,0.0,0.0,clear,0,0
2023-09-29,21.6,0.0,0.0,clear,0,0
2023-09-30,21.0,0.0,0.0,clear,0,0
2023-10-01,21.0,0.0,0.0,clear,0,0
2023-10-02,21.2,0.0,0.0,clear,0,0
2023-10-03,21.5,0.0,0.0,clear,0,0
2023-10-04,21.0,0.0,0.0,clear,0,0
2023-10-05,21.1,0.0,0.0,clear,0,0
2023-10-06,20.9,0.0,0.0,clear,0,0
2023-10-07,21.2,0.0,0.0,clear,0,0
2023-10-08,21.3,0.0,0.0,clear,0,0
2023-10-09,22.2,0.0,0.0,clear,0,0
2023-10-10,21.7,0.0,0.0,clear,0,0
2023-10-11,21.1,0.0,0.0,clear,0,0
2023-10-12,20.4,0.0,0.0,clear,0,0
2023-10-13,20.0,0.0,0.0,clear,0,0
2023-10-14,19.9,0.0,0.0,clear,0,0
2023-10-15,21.8,0.9,0.0,rain,1,0
2023-10-16,18.4,2.8,0.0,rain,1,0
2023-10-17,18.7,1.9,0.0,rain,1,0
2023-10-18,19.0,0.3,0.0,rain,1,0
2023-10-19,21.7,0.9,0.0,rain,1,0
2023-10-20,23.4,0.6,0.0,rain,1,0
2023-10-21,19.2,16.5,0.0,rain,1,0
2023-10-22,18.4,2.0,0.0,rain,1,0
2023-10-23,18.2,0.0,0.0,clear,0,0
2023-10-24,18.7,19.0,0.0,rain,1,0
2023-10-25,19.3,4.1,0.0,rain,1,0
2023-10-26,18.6,3.9,0.0,rain,1,0
2023-10-27,20.6,5.0,0.0,rain,1,0
2023-10-28,19.2,0.0,0.0,clear,0,0
2023-10-29,18.5,0.3,0.0,rain,1,0
2023-10-30,21.5,16.9,0.0,rain,1,0
2023-10-31,19.2,2.3,0.0,rain,1,0
2023-11-01,14.9,3.6,0.0,rain,1,0
2023-11-02,17.1,6.9,0.0,rain,1,0
2023-11-03,16.4,36.8,0.0,rain,1,0
2023-11-04,14.6,5.7,0.0,rain,1,0
2023-11-05,18.8,5.1,0.0,rain,1,0
2023-11-06,16.6,0.0,0.0,clear,0,0
2023-11-07,14.9,10.5,0.0,rain,1,0
2023-11-08,13.3,0.5,0.0,rain,1,0
2023-11-09,11.9,2.3,0.0,rain,1,0
2023-11-10,13.9,33.6,0.0,rain,1,0
2023-11-11,12.5,1.3,0.0,rain,1,0
2023-11-12,13.0,3.6,0.0,rain,1,0
2023-11-13,13.3,0.0,0.0,clear,0,0
2023-11-14,17.3,0.0,0.0,clear,0,0
2023-11-15,17.9,0.0,0.0,clear,0,0
2023-11-16,13.7,0.0,0.0,clear,0,0
2023-11-17,16.2,0.6,0.0,rain,1,0
2023-11-18,11.6,0.0,0.0,clear,0,0
2023-11-19,10.8,0.2,0.0,rain,1,0
2023-11-20,15.7,0.7,0.0,rain,1,0
2023-11-21,15.7,3.4,0.0,rain,1,0
2023-11-22,12.8,2.8,0.0,rain,1,0
2023-11-23,13.9,0.0,0.0,clear,0,0
2023-11-24,11.2,0.2,0.0,rain,1,0
2023-11-25,9.6,3.8,0.0,rain,1,0
2023-11-26,5.3,0.0,0.0,clear,0,0
2023-11-27,8.0,13.6,0.0,rain,1,0
2023-11-28,12.7,14.1,0.0,rain,1,0
2023-11-29,8.7,0.0,0.0,clear,0,0
2023-11-30,14.1,6.5,0.0,rain,1,0
2023-12-01,17.2,0.0,0.0,clear,0,0
2023-12-02,15.0,3.0,0.0,rain,1,0
2023-12-03,10.5,0.0,0.0,clear,0,0
2023-12-04,7.5,0.0,0.0,clear,0,0
2023-12-05,10.6,15.1,0.0,rain,1,0
2023-12-06,7.0,0.0,0.0,clear,0,0
2023-12-07,6.1,0.0,0.0,clear,0,0
2023-12-08,5.2,0.2,0.0,rain,1,0
2023-12-09,8.7,0.2,0.0,rain,1,0
2023-12-10,12.3,1.1,0.0,rain,1,0
2023-12-11,10.1,0.7,0.0,rain,1,0
2023-12-12,14.4,0.0,0.0,clear,0,0
2023-12-13,14.6,0.0,0.0,clear,0,0
2023-12-14,12.4,4.9,0.0,rain,1,0
2023-12-15,10.6,0.0,0.0,clear,0,0
2023-12-16,9.2,0.0,0.0,clear,0,0
2023-12-17,7.2,0.0,0.0,clear,0,0
2023-12-18,6.1,0.0,0.0,clear,0,0
2023-12-19,6.6,0.0,0.0,clear,0,0
2023-12-20,7.2,0.0,0.0,clear,0,0
2023-12-21,7.7,0.0,0.0,clear,0,0
2023-12-22,10.5,0.0,0.0,clear,0,0
2023-12-23,8.9,0.0,0.0,clear,0,0
2023-12-24,12.5,0.0,0.0,clear,0,0
2023-12-25,12.3,0.0,0.0,clear,0,0
2023-12-26,10.5,0.0,0.0,clear,0,0
2023-12-27,10.7,0.0,0.0,clear,0,0
2023-12-28,7.9,0.0,0.0,clear,0,0
2023-12-29,10.7,0.0,0.0,clear,0,0
2023-12-30,11.5,0.0,0.0,clear,0,0
2023-12-31,10.7,1.8,0.0,rain,1,0
2024-01-01,12.1,2.1,0.0,rain,1,0
2024-01-02,9.3,0.0,0.0,clear,0,0
2024-01-03,13.6,0.3,0.0,rain,1,0
2024-01-04,12.7,0.0,0.0,clear,0,0
2024-01-05,12.6,9.2,0.0,rain,1,0
2024-01-06,12.8,11.4,0.0,rain,1,0
2024-01-07,10.3,6.1,0.0,rain,1,0
2024-01-08,9.1,0.0,0.0,clear,0,0
2024-01-09,7.8,0.0,0.0,clear,0,0
2024-01-10,7.5,0.0,0.0,clear,0,0
2024-01-11,7.0,0.0,0.0,clear,0,0
2024-01-12,5.9,0.0,0.0,clear,0,0
2024-01-13,5.3,0.0,0.0,clear,0,0
2024-01-14,7.4,0.9,0.0,rain,1,0
2024-01-15,11.0,2.7,0.0,rain,1,0
2024-01-16,9.4,0.0,0.0,clear,0,0
2024-01-17,13.6,3.0,0.0,rain,1,0
2024-01-18,14.9,1.1,0.0,rain,1,0
2024-01-19,14.1,1.6,0.0,rain,1,0
2024-01-20,7.9,2.5,0.0,rain,1,0
2024-01-21,5.6,0.0,0.0,clear,0,0
2024-01-22,4.9,0.0,0.0,clear,0,0
2024-01-23,9.5,0.0,0.0,clear,0,0
2024-01-24,8.1,0.0,0.0,clear,0,0
2024-01-25,9.1,0.0,0.0,clear,0,0
2024-01-26,9.3,0.0,0.0,clear,0,0
2024-01-27,10.2,0.0,0.0,clear,0,0
2024-01-28,7.9,0.0,0.0,clear,0,0
2024-01-29,6.7,0.0,0.0,clear,0,0
2024-01-30,6.3,0.0,0.0,clear,0,0
2024-01-31,6.4,0.0,0.0,clear,0,0
2024-02-01,6.9,0.0,0.0,clear,0,0
2024-02-02,7.9,0.0,0.0,clear,0,0
2024-02-03,8.8,0.0,0.0,clear,0,0
2024-02-04,8.9,0.0,0.0,clear,0,0
2024-02-05,9.5,0.0,0.0,clear,0,0
2024-02-06,11.7,0.0,0.0,clear,0,0
2024-02-07,10.3,0.0,0.0,clear,0,0
2024-02-08,11.8,0.0,0.0,clear,0,0
2024-02-09,13.7,0.6,0.0,rain,1,0
2024-02-10,14.5,28.6,0.0,rain,1,0
2024-02-11,11.4,21.7,0.0,rain,1,0
2024-02-12,9.4,0.5,0.0,rain,1,0
2024-02-13,10.4,0.0,0.0,clear,0,0
2024-02-14,9.7,0.0,0.0,clear,0,0
